link,keywords,keyphrase,popular words
https://futurice.com/blog/data-enabled-organisations-are-resilient-and-innovative,"['datum', 'analytic', 'organisation', 'capability', 'innovation']","['data organizations', 'organisations data', 'adopting data', 'data insights']","[('data', 24), ('datum', 23), ('organisation', 12), ('enable', 10), ('new', 10), ('company', 9), ('innovation', 8), ('change', 8), ('organization', 6), ('decision', 6)]"
https://futurice.com/blog/lean-enterprise-architecture-the-company-api,"['apis', 'architecture', 'cloud', 'enterprise', 'resilient']","['api architecture', 'api ecosystems', 'enterprise architecture', 'company api']","[('api', 13), ('company', 10), ('business', 7), ('datum', 7), ('system', 7), ('architecture', 6), ('need', 6), ('build', 5), ('critical', 4), ('cloud', 4)]"
https://futurice.com/blog/5-react-native-takeaways-one-year-later,"['react', 'native', 'firebase', 'developer', 'app']","['react native', 'app react', 'developing react', 'native developers']","[('native', 35), ('react', 28), ('app', 19), ('project', 13), ('time', 12), ('developer', 10), ('experience', 10), ('version', 9), ('platform', 9), ('test', 9)]"
https://futurice.com/blog/interview-with-jaakko-nurkka-co-founder-cliniserve,"['cliniserve', 'nursing', 'hospital', 'shortage', 'service']","['personnel cliniserve', 'shortage nursing', 'nursing staff', 'cliniserve utilizing']","[('hospital', 27), ('care', 20), ('patient', 19), ('personnel', 14), ('nurse', 14), ('healthcare', 13), ('datum', 12), ('cliniserve', 9), ('coordination', 9), ('time', 9)]"
https://futurice.com/blog/first-four-weeks-at-futurice,"['futurice', 'hire', 'commerce', 'consultancy', 'devop']","['opportunities futurice', 'trust futurice', 'futurice presented', 'futurice ruminations']","[('work', 14), ('people', 10), ('project', 9), ('futurice', 8), ('developer', 8), ('career', 6), ('different', 5), ('good', 5), ('interview', 5), ('team', 5)]"
https://futurice.com/blog/energy-expert-interview-with-dr-carlos-haertel,"['hardware', 'digitalizing', 'innovation', 'energy', 'härtel']","['digital energy', 'digitalizing energy', 'future energy', 'trends energy']","[('energy', 24), ('need', 12), ('future', 10), ('change', 10), ('company', 10), ('digital', 9), ('sector', 9), ('role', 8), ('business', 8), ('carlos', 6)]"
https://futurice.com/blog/how-i-learned-to-stop-worrying-and-love-data,"['datum', 'design', 'consultant', 'marketing', 'insight']","['data experiences', 'designer data', 'data developing', 'incorporate data']","[('datum', 31), ('team', 16), ('data', 15), ('test', 12), ('service', 9), ('hypothesis', 9), ('customer', 9), ('create', 8), ('new', 8), ('result', 7)]"
https://futurice.com/blog/data-and-ecosystems-are-the-future-of-healthcare,"['healthcare', 'medtech', 'digitalisation', 'innovate', 'provider']","['digitalisation healthcare', 'data healthcare', 'transformation healthcare', 'google health']","[('service', 30), ('ecosystem', 27), ('healthcare', 24), ('company', 24), ('new', 18), ('digital', 17), ('patient', 13), ('market', 12), ('need', 12), ('change', 12)]"
https://futurice.com/blog/hacker-news-favorites,"['hackernew', 'bookmark', 'favorite', 'curate', 'article']","['favorited articles', 'favourited articles', 'hacker favorites', 'news favorites']","[('article', 6), ('hacker', 5), ('news', 3), ('favorited', 3), ('submission', 3), ('tech', 2), ('information', 2), ('favorite', 2), ('bookmark', 2), ('member', 2)]"
https://futurice.com/blog/how-to-heal-the-supply-chain-issues-within-healthcare,"['healthcare', 'hospital', 'industry', 'shortage', 'digitalisation']","['healthcare manufacturers', 'industry healthcare', 'healthcare industry', 'healthcare supply']","[('healthcare', 28), ('supply', 25), ('chain', 20), ('cost', 16), ('process', 14), ('datum', 13), ('industry', 9), ('change', 9), ('digital', 9), ('right', 8)]"
https://futurice.com/blog/our-three-step-formula-to-building-winning-digital-healthcare-services,"['digitalisation', 'service', 'healthcare', 'workload', 'leverage']","['digital service', 'digital healthcare', 'digital services', 'services healthcare']","[('healthcare', 23), ('service', 19), ('digital', 18), ('customer', 13), ('patient', 11), ('need', 10), ('industry', 10), ('step', 9), ('datum', 9), ('build', 7)]"
https://futurice.com/blog/interview-with-friedrich-laemmel-co-founder-thryve,"['digitalization', 'health', 'lämmel', 'medtech', 'telemedicine']","['digital health', 'digital care', 'health transformation', 'based healthcare']","[('health', 39), ('digital', 25), ('healthcare', 17), ('need', 17), ('new', 12), ('datum', 10), ('service', 9), ('user', 9), ('thryve', 8), ('industry', 8)]"
https://futurice.com/blog/interview-with-mobility-expert-augustin-friedel,"['mobility', 'uber', 'micromobilty', 'manufacturer', 'infrastructure']","['innovative mobility', 'engineered mobility', 'micro mobility', 'existing mobility']","[('mobility', 40), ('service', 30), ('micro', 11), ('datum', 11), ('partnership', 10), ('local', 10), ('public', 9), ('city', 9), ('need', 9), ('like', 8)]"
https://futurice.com/blog/interview-with-mobility-expert-christian-hoeber-co-founder-pinkbus,"['bus', 'mobility', 'bus', 'transportation', 'pinkbus']","['bus transport', 'bus travel', 'mobility future', 'german mobility']","[('bus', 24), ('travel', 23), ('service', 21), ('mobility', 18), ('long', 17), ('distance', 15), ('need', 15), ('customer', 15), ('route', 12), ('new', 10)]"
https://futurice.com/blog/how-to-run-a-remote-design-critique,"['critique', 'session', 'remote', 'collaborative', 'presentation']","['critiques session', 'remote critique', 'critique sessions', 'critiques remote']","[('session', 21), ('critique', 14), ('remote', 10), ('design', 9), ('discussion', 9), ('time', 7), ('follow', 6), ('attendee', 6), ('work', 5), ('important', 5)]"
https://futurice.com/blog/futurices-new-subsidiary-meltlake,"['microsoft', 'futurice', 'cloud', 'meltlake', 'innovation']","['company futurice', 'technologies futurice', 'consultant futurice', 'microsoft technologies']","[('futurice', 13), ('microsoft', 12), ('meltlake', 11), ('organisation', 9), ('work', 6), ('\n', 6), ('solution', 5), ('technology', 5), ('new', 4), ('subsidiary', 4)]"
https://futurice.com/blog/a-detailed-look-at-camunda-bpmn-application-development,"['bpmn', 'interprocess', 'apis', 'service', 'camunda']","['camunda bpmn', 'bpmn application', 'bpmn concepts', 'implementation bpmn']","[('content', 32), ('workflow', 29), ('process', 27), ('slack', 26), ('camunda', 25), ('url', 25), ('bpmn', 24), ('signal', 20), ('google', 20), ('tool', 19)]"
https://futurice.com/blog/terraform-recipe-wordpress-fargate,"['terraform', 'aw', 'cloudfront', 'fargate', 'ef']","['terraform aws', 'fargate terraform', 'aws fargate', 'wordpress aws']","[('cost', 27), ('fargate', 14), ('usd', 14), ('serverless', 13), ('aws', 12), ('aurora', 12), ('day', 10), ('total', 10), ('month', 10), ('wordpress', 8)]"
https://futurice.com/blog/smarter-energy-grid-maintenance-and-development-for-a-more-resilient-future,"['renewable', 'electricity', 'infrastructure', 'resilient', 'grid']","['energy grid', 'energy grids', 'renewable energy', 'energy infrastructure']","[('energy', 20), ('grid', 17), ('work', 11), ('datum', 10), ('smart', 6), ('sector', 5), ('stakeholder', 5), ('supply', 5), ('industry', 5), ('time', 4)]"
https://futurice.com/blog/interview-with-mobility-expert-katharina-wagner,"['mobility', 'automotive', 'traffic', 'trend', 'partnership']","['shared mobility', 'mobility shared', 'new mobility', 'mobility landscape']","[('mobility', 55), ('car', 35), ('city', 29), ('sharing', 24), ('need', 12), ('mode', 11), ('authority', 11), ('business', 11), ('private', 10), ('year', 10)]"
https://futurice.com/blog/from-office-to-space,"['satellite', 'satellite', 'skywatch', 'business', 'prototype']","['selling satellite', 'satellite data', 'buying satellite', 'skywatch promising']","[('resolution', 37), ('datum', 29), ('satellite', 21), ('image', 21), ('high', 17), ('area', 13), ('api', 9), ('meter', 9), ('photo', 9), ('available', 8)]"
https://futurice.com/blog/leaders-build-resilience-through-sharing,"['resilience', 'resilient', 'agile', 'leadership', 'collaboration']","['strengthening resilience', 'build resilience', 'resilience leadership', 'strengthen resilience']","[('resilience', 12), ('leader', 11), ('build', 9), ('way', 8), ('\n', 7), ('challenge', 7), ('new', 7), ('create', 5), ('idea', 5), ('able', 5)]"
https://futurice.com/blog/interviewing-remotely-did-i-succeed,"['interview', 'interview', 'videoconference', 'remotely', 'communicate']","['interviewing remotely', 'remote interviews', 'interview remotely', 'interviewing developers']","[('candidate', 16), ('interview', 13), ('tool', 10), ('present', 6), ('developer', 5), ('remote', 5), ('new', 5), ('futurice', 4), ('face', 4), ('meeting', 4)]"
https://futurice.com/blog/building-a-resilient-future-interview-with-johannes-stock,"['resilience', 'resilient', 'sustainably', 'innovation', 'insight']","['resilient future', 'introduction resilience', 'building resilient', 'resilience creates']","[('change', 22), ('future', 17), ('employee', 15), ('company', 14), ('need', 9), ('business', 9), ('resilience', 8), ('well', 8), ('resilient', 7), ('world', 7)]"
https://futurice.com/blog/what-open-source-can-do-for-music-making,"['music', 'software', 'midi', 'composer', 'compose']","['source music', 'open source', 'music making', 'open sourced']","[('music', 23), ('open', 9), ('source', 9), ('learn', 7), ('sheet', 7), ('composer', 7), ('instruction', 7), ('software', 6), ('teach', 4), ('way', 4)]"
https://futurice.com/blog/interview-with-mobility-expert-ben-steinmetz-man,"['mobility', 'traffic', 'transport', 'trend', 'innovate']","['mobility trends', 'mobility landscape', 'new mobility', 'urban mobility']","[('mobility', 52), ('need', 23), ('urban', 21), ('datum', 21), ('transport', 20), ('customer', 14), ('system', 13), ('service', 13), ('company', 12), ('city', 12)]"
https://futurice.com/blog/form-critique-with-love,"['critique', 'criticism', 'design', 'critique', 'feedback']","['critique design', 'critique session', 'critique collectively', 'critique sessions']","[('design', 24), ('critique', 14), ('designer', 14), ('viewpoint', 11), ('share', 10), ('work', 7), ('important', 5), ('criticism', 5), ('quality', 4), ('reason', 4)]"
https://futurice.com/blog/whats-next-energy-an-interview-with-jan-hermann,"['future', 'energy', 'renewable', 'sustainability', 'strategy']","['energy business', 'energy industry', 'energy sector', 'energy companies']","[('energy', 30), ('grid', 18), ('company', 14), ('smart', 11), ('like', 10), ('business', 10), ('datum', 10), ('area', 10), ('different', 9), ('problem', 8)]"
https://futurice.com/blog/building-futurice-into-an-inclusive-workplace,"['inclusivity', 'diversity', 'workplace', 'inclusive', 'futurice']","['inclusive workplace', 'diversity inclusion', 'inclusive leadership', 'inclusive mindset']","[('diversity', 13), ('audit', 12), ('inclusion', 10), ('work', 10), ('futurice', 9), ('understand', 8), ('d&i', 8), ('people', 8), ('inclusive', 7), ('start', 7)]"
https://futurice.com/blog/whats-next-energy-an-interview-with-lauri-anttila,"['electricity', 'energy', 'tesla', 'infrastructure', 'innovation']","['energy innovation', 'managing energy', 'energy sector', 'energy management']","[('energy', 30), ('company', 21), ('solution', 12), ('cloud', 10), ('demand', 8), ('big', 7), ('need', 7), ('datum', 6), ('future', 5), ('work', 5)]"
https://futurice.com/blog/business-forecasting-with-facebook-prophet,"['forecast', 'forecast', 'forecast', 'prophet', 'business']","['forecasting prophet', 'business forecasting', 'forecast prophet', 'use forecast']","[('datum', 53), ('model', 42), ('prophet', 33), ('plot', 31), ('forecast', 29), ('\n', 26), ('like', 22), ('holiday', 21), ('use', 18), ('fig', 18)]"
https://futurice.com/blog/there-is-no-just-or-how-to-make-knowledge-transfer-work-better,"['horseback', 'horse', 'knowledge', 'move', 'fence']","['horse moves', 'lessons horseback', 'commands horse', 'knowledge transfer']","[('knowledge', 14), ('new', 9), ('work', 8), ('way', 8), ('transfer', 7), ('word', 6), ('good', 5), ('documentation', 5), ('use', 4), ('short', 4)]"
https://futurice.com/blog/why-customer-centricity-is-key-to-succeeding-in-the-energy-business,"['consumer', 'meter', 'customer', 'infrastructure', 'electricity']","['meters consumers', 'utility meters', 'customer centricity', 'services energy']","[('customer', 42), ('company', 16), ('energy', 14), ('service', 9), ('power', 9), ('centricity', 8), ('experience', 8), ('user', 7), ('new', 6), ('consumer', 6)]"
https://futurice.com/blog/whats-next-energy-an-interview-with-pirja-heiskanen,"['energy', 'solar', 'forecast', 'pirja', 'development']","['forecasting energy', 'energy sector', 'energy markets', 'future energy']","[('energy', 18), ('datum', 16), ('production', 13), ('model', 10), ('need', 10), ('time', 9), ('system', 8), ('base', 8), ('analytic', 7), ('build', 6)]"
https://futurice.com/blog/interview-with-mobility-expert-dr-martin-vetter-tuev-sued,"['mobility', 'traffic', 'urbanization', 'infrastructure', 'automotive']","['urban mobility', 'mobility services', 'mobility trends', 'mobility landscape']","[('mobility', 30), ('datum', 26), ('urban', 18), ('need', 16), ('change', 10), ('future', 9), ('vehicle', 9), ('value', 8), ('area', 8), ('martin', 7)]"
https://futurice.com/blog/practical-guidelines-for-spotting-machine-learning-use-cases,"['recognize', 'learn', 'classify', 'machine', 'speech']","['learning useful', 'recognizing words', 'machine learning', 'computer learn']","[('machine', 21), ('learning', 16), ('task', 13), ('datum', 9), ('training', 7), ('learn', 7), ('label', 6), ('human', 5), ('predict', 5), ('answer', 5)]"
https://futurice.com/blog/whats-next-energy-an-interview-with-emile-stoverinck,"['energy', 'innovation', 'digitalization', 'sector', 'emile']","['energy business', 'innovative energy', 'energy sector', 'energy industry']","[('energy', 19), ('business', 8), ('sector', 7), ('digital', 7), ('company', 7), ('datum', 6), ('work', 6), ('key', 4), ('develop', 4), ('service', 4)]"
https://futurice.com/blog/enabling-the-future-of-demand-response-at-scale,"['demand', 'energy', 'infrastructure', 'appliance', 'consumer']","['demand response', 'scale demand', 'implementing demand', 'european energy']","[('energy', 20), ('demand', 18), ('response', 15), ('company', 10), ('service', 9), ('end', 8), ('use', 8), ('power', 7), ('scale', 6), ('design', 6)]"
https://futurice.com/blog/transition-towards-cleaner-energy-production,"['renewable', 'energy', 'automation', 'demand', 'optimise']","['energy management', 'energy production', 'market energy', 'management energy']","[('energy', 25), ('production', 13), ('company', 12), ('market', 11), ('datum', 8), ('optimization', 6), ('ai', 5), ('management', 5), ('change', 5), ('source', 5)]"
